DATE,TIME,WELL STATE,WELL LIQ PROD RATE SC,WELL LIQ PROD CUMU SC,WELL OIL PROD RATE SC,WELL OIL PROD CUMU SC,WELL GAS PROD RATE SC,WELL GAS PROD CUMU SC,WELL WATER PROD RATE SC,WELL WATER PROD CUMU SC,WELL GOR SC,WELL OCUT SC,WELL WCUT SC,WELL BHP,WELL BHPD,ZWPC_Z1,ZWPC_Z2,ZWPC_Z3,ZWPR_Z1,ZWPR_Z2,ZWPR_Z3,ZWCUT_Z1,ZWCUT_Z2,ZWCUT_Z3,ZOPC_Z1,ZOPC_Z2,ZOPC_Z3,ZOPR_Z1,ZOPR_Z2,ZOPR_Z3,ZGPC_Z1,ZGPC_Z2,ZGPC_Z3,ZGPR_Z1,ZGPR_Z2,ZGPR_Z3
2024-11-30,2983.0,0.0,2416.44,4686130.0,2416.44,4686130.0,1058540.0,1666150000.0,0.000318495,0.428754,438.05699999999996,1.0,1.31803e-07,312.085,0.0966034,0.14263800000000001,0.100328,0.185789,0.000117369,8.22183e-05,0.000150407,5.27095e-05,4.05162e-06,3.72765e-05,565172.0,3446020.0,674938.0,222.672,2029.27,403.491,140295000.0,1378000000.0,147857000.0,86255.0,991234.0,85740.7
2024-12-31,3014.0,0.0,2314.98,4759160.0,2314.98,4759160.0,1109390.0,1699670000.0,0.000301097,0.43828999999999996,479.222,1.0,1.3006500000000002e-07,314.222,0.068953,0.14583800000000002,0.10257100000000001,0.189881,0.000111103,7.78973e-05,0.000141875,5.16009e-05,4.02964e-06,3.58714e-05,571323.0,3501670.0,686167.0,215.312,1933.11,395.51099999999997,142704000.0,1406720000.0,150244000.0,85166.0,1049800.0,84144.3
2025-01-31,3045.0,0.0,2254.05,4829920.0,2254.05,4829910.0,1172330.0,1735190000.0,0.000295671,0.447517,520.101,1.0,1.31174e-07,315.05400000000003,0.026833799999999998,0.14893699999999999,0.104744,0.19383599999999998,0.00010916200000000001,7.651520000000001e-05,0.000139236,5.13502e-05,4.09275e-06,3.52621e-05,577350.0,3555250.0,697319.0,212.583,1869.53,394.861,145127000.0,1437450000.0,152619000.0,86846.8,1117260.0,84167.9
2025-02-28,3073.0,0.0,2258.02,4893000.0,2258.02,4893000.0,1231600.0,1768900000.0,0.000303038,0.455892,545.432,1.0,1.34205e-07,314.32099999999997,-0.0261808,0.151752,0.106716,0.197424,0.00011198,7.83965e-05,0.000142632,5.22204e-05,4.19584e-06,3.57952e-05,582790.0,3602780.0,707429.0,214.437,1868.43,398.466,147395000.0,1466730000.0,154776000.0,91196.5,1177100.0,85104.6
2025-03-31,3104.0,0.0,2263.92,4963050.0,2263.92,4963050.0,1270850.0,1807750000.0,0.00030942700000000003,0.46538599999999997,561.346,1.0,1.36677e-07,313.63,-0.0223005,0.154948,0.108952,0.201487,0.000114541,8.00981e-05,0.00014539,5.34476e-05,4.2729400000000005e-06,3.64406e-05,588838.0,3655550.0,718669.0,214.30599999999998,1874.54,398.97900000000004,150031000.0,1500540000.0,157179000.0,95460.4,1215750.0,85324.0
2025-04-30,3134.0,0.0,2457.92,5035270.0,2457.92,5035270.0,1390580.0,1848550000.0,0.000355569,0.475627,565.757,1.0,1.44663e-07,308.9,-0.157643,0.15837400000000001,0.11136700000000001,0.205887,0.000130569,9.21136e-05,0.00016805299999999998,5.68659e-05,4.52011e-06,3.87633e-05,595010.0,3709980.0,730287.0,229.609,2037.86,433.536,152878000.0,1536010000.0,159666000.0,108683.0,1326570.0,92862.6
2025-05-31,3165.0,0.0,2506.43,5112290.0,2506.43,5112290.0,1390900.0,1891790000.0,0.000368711,0.486885,554.932,1.0,1.47106e-07,307.515,-0.0446994,0.16213699999999998,0.114023,0.21072600000000002,0.000135451,9.566e-05,0.00017406599999999998,5.87693e-05,4.58519e-06,3.97816e-05,601506.0,3768200.0,742582.0,230.48,2086.28,437.55300000000005,156031000.0,1573460000.0,162300000.0,114148.0,1320590.0,93717.5
2025-06-30,3195.0,0.0,2538.74,5188080.0,2538.73,5188080.0,1355300.0,1933050000.0,0.00288961,0.5139,533.849,0.999999,1.13821e-06,306.909,-0.020174200000000003,0.165875,0.132498,0.21552600000000002,0.00013767399999999998,0.00286111,0.00017660900000000002,6.0115500000000004e-05,0.000134862,4.02026e-05,607783.0,3825740.0,754564.0,229.017,2121.5,439.298,159207000.0,1608970000.0,164866000.0,117865.0,1277460.0,94018.9
2025-07-31,3226.0,0.0,2536.72,5266780.0,2536.56,5266780.0,1295370.0,1974050000.0,0.164169,1.97262,510.68199999999996,0.999935,6.4717e-05,307.103,0.00623543,0.16975,1.58238,0.220491,0.000136966,0.180093,0.000175457,6.123539999999999e-05,0.00847042,4.0077800000000004e-05,614171.0,3885690.0,766922.0,223.672,2125.96,437.792,162559000.0,1643980000.0,167509000.0,119320.0,1210570.0,93598.0
2025-08-31,3257.0,0.0,2519.95,5345260.0,2517.82,5345230.0,1227100.0,2013220000.0,2.13152,28.819000000000003,487.365,0.9991540000000001,0.00084586,307.948,0.027267000000000003,0.173582,28.42,0.22540500000000002,0.00013408299999999998,2.34203,0.000172014,6.14541e-05,0.11087799999999999,3.92062e-05,620403.0,3945520.0,779302.0,218.18400000000003,2109.9,438.741,165925000.0,1677140000.0,170154000.0,118837.0,1135930.0,93687.3
2025-09-30,3287.0,0.0,2470.78,5420230.0,2457.24,5420000.0,1135770.0,2048670000.0,13.5367,233.93099999999998,462.213,0.9945209999999999,0.00547871,310.02,0.0690582,0.17715899999999998,233.524,0.229989,0.000127423,14.8752,0.000162926,6.00079e-05,0.718458,3.7682199999999996e-05,626282.0,4002500.0,791220.0,212.343,2055.56,432.36800000000005,169135000.0,1706830000.0,172698000.0,115855.0,1040010.0,92240.1
2025-10-31,3318.0,0.0,2407.46,5496280.0,2370.03,5495250.0,1074460.0,2082900000.0,37.4268,1030.99,453.35400000000004,0.984454,0.015546200000000001,312.407,0.07699980000000001,0.18067,1030.57,0.23447300000000001,0.000120213,41.128,0.000152909,5.77871e-05,2.04293,3.60343e-05,632238.0,4059630.0,803379.0,208.02700000000002,1972.06,424.344,172377000.0,1735230000.0,175292000.0,112715.0,977465.0,90549.7
2025-11-30,3348.0,0.0,2291.71,5566530.0,2236.14,5564050.0,1068690.0,2114850000.0,55.577,2482.7,477.916,0.975749,0.0242513,315.459,0.10174,0.18381,2482.28,0.238447,0.000111244,61.0734,0.000140335,5.5167700000000004e-05,3.20411,3.41761e-05,637815.0,4111490.0,814739.0,201.648,1845.02,410.62199999999996,175380000.0,1761760000.0,177717000.0,108164.0,978514.0,87702.2
2025-12-31,3379.0,0.0,2191.26,5635760.0,2129.35,5631410.0,1104190.0,2148470000.0,61.9073,4344.6,518.554,0.971748,0.0282519,318.06,0.08392039999999999,0.186828,4344.17,0.24224099999999998,0.000104034,68.0297,0.000130493,5.29394e-05,3.75655,3.25825e-05,643415.0,4161850.0,826146.0,196.515,1742.93,400.5,178375000.0,1789940000.0,180156000.0,104911.0,1022770.0,85705.7
2026-01-31,3410.0,0.0,2134.1,5702750.0,2072.11,5696470.0,1172100.0,2183910000.0,61.9894,6279.49,565.655,0.9709530000000001,0.0290471,319.222,0.0374598,0.18971500000000002,6279.05,0.245864,0.000101267,68.1199,0.000127059,5.165850000000001e-05,3.8957699999999997,3.17201e-05,648949.0,4210070.0,837449.0,196.032,1680.44,400.564,181336000.0,1820000000.0,182578000.0,105319.0,1096750.0,85946.7
2026-02-28,3438.0,0.0,2141.19,5762480.0,2080.25,5754480.0,1243840.0,2217710000.0,60.9432,7996.86,597.928,0.9715379999999999,0.0284623,318.62,-0.021472400000000003,0.19231600000000001,7996.42,0.24913000000000002,0.00010343,66.9703,0.00013006200000000002,5.1864700000000005e-05,3.8328900000000004,3.20132e-05,653983.0,4252780.0,847720.0,199.423,1680.28,406.278,184069000.0,1848860000.0,184784000.0,109513.0,1169970.0,87371.8
2026-03-31,3469.0,0.0,2146.88,5828870.0,2086.53,5819000.0,1293180.0,2257080000.0,60.3465,9870.09,619.774,0.971891,0.0281089,317.985,-0.0204862,0.195262,9869.64,0.252832,0.000105553,66.3146,0.00013267,5.2540699999999997e-05,3.7889800000000005,3.25083e-05,659628.0,4300180.0,859193.0,200.898,1683.88,408.11199999999997,187217000.0,1882610000.0,187254000.0,113703.0,1219460.0,87912.5
2026-04-30,3499.0,0.0,2188.13,5893830.0,2125.67,5882120.0,1324880.0,2296410000.0,62.4621,11705.5,623.278,0.971454,0.0285459,316.807,-0.0392853,0.198193,11705.1,0.256521,0.00010924200000000001,68.6394,0.000137764,5.3625399999999997e-05,3.8458300000000003,3.31127e-05,665149.0,4346540.0,870434.0,203.71400000000003,1716.14,416.04699999999997,190396000.0,1916340000.0,189677000.0,119110.0,1247110.0,89695.2
2026-05-31,3530.0,0.0,2243.54,5962620.0,2175.89,5948900.0,1327280.0,2337640000.0,67.6541,13723.6,609.996,0.9698450000000001,0.030155,315.53700000000003,-0.0409497,0.20133800000000002,13723.1,0.260497,0.00011318399999999999,74.3449,0.000143281,5.48604e-05,4.05281,3.37355e-05,670940.0,4395640.0,882314.0,206.312,1760.06,424.717,193843000.0,1951560000.0,192239000.0,124507.0,1242440.0,91600.8
2026-06-30,3560.0,0.0,2277.61,6030550.0,2202.87,6014690.0,1294610.0,2377010000.0,74.736,15865.1,587.693,0.9671870000000001,0.0328134,314.943,-0.019800799999999997,0.20446199999999998,15864.6,0.264454,0.000115091,82.1272,0.000145794,5.57183e-05,4.3958699999999995,3.40619e-05,676582.0,4444140.0,893972.0,206.55900000000003,1786.15,428.025,197298000.0,1984960000.0,194753000.0,127920.0,1202410.0,92316.3
2026-07-31,3591.0,0.0,2280.81,6101240.0,2194.71,6082880.0,1243210.0,2416290000.0,86.1022,18353.2,566.457,0.962249,0.0377507,315.112,0.00543705,0.207704,18352.8,0.268558,0.000114559,94.6176,0.00014507,5.64517e-05,5.042680000000001,3.3965e-05,682362.0,4494490.0,906025.0,202.933,1781.72,427.116,200922000.0,2018020000.0,197352000.0,128566.0,1145490.0,92102.5
2026-08-31,3622.0,0.0,2267.87,6171810.0,2164.35,6150530.0,1179390.0,2453900000.0,103.51299999999999,21276.6,544.914,0.954356,0.045643500000000004,316.207,0.0353236,0.210898,21276.1,0.272604,0.000111334,113.751,0.000140996,5.60523e-05,6.08994,3.31218e-05,688026.0,4544430.0,918072.0,198.62599999999998,1754.1,425.689,204529000.0,2049420000.0,199950000.0,126708.0,1077550.0,91772.1
2026-09-30,3652.0,0.0,2211.54,6239070.0,2081.44,6214270.0,1074630.0,2487680000.0,130.108,24797.0,516.2909999999999,0.941169,0.058831100000000004,319.155,0.0982686,0.213827,24796.5,0.2763,0.00010303600000000001,142.975,0.00012934,5.3765600000000006e-05,7.8242199999999995,3.14473e-05,693353.0,4591400.0,929514.0,191.639,1684.36,411.29,207909000.0,2077360000.0,202417000.0,120635.0,971576.0,88698.4
2026-10-31,3683.0,0.0,2263.46,6309430.0,2105.29,6280030.0,1064820.0,2521070000.0,158.16899999999998,29403.9,505.783,0.9301209999999999,0.0698791,320.375,0.0393628,0.21673299999999998,29403.4,0.279962,0.00010019,173.812,0.000125828,5.16687e-05,9.24899,3.0381100000000003e-05,698852.0,4639840.0,941334.0,193.908,1705.44,414.164,211353000.0,2104750000.0,204968000.0,120385.0,960288.0,89460.3
2026-11-30,3713.0,0.0,2162.6,6375730.0,2001.2,6341510.0,1056640.0,2552770000.0,161.399,34220.0,528.002,0.9253680000000001,0.0746319,323.714,0.111303,0.21933899999999998,34219.5,0.283215,9.163159999999999e-05,177.361,0.00011381799999999999,4.86989e-05,9.90494,2.8619699999999996e-05,704060.0,4685060.0,952387.0,188.15900000000002,1613.27,397.689,214550000.0,2130860000.0,207358000.0,114490.0,960578.0,86071.7
2026-12-31,3744.0,0.0,2064.15,6441000.0,1902.35,6401770.0,1076440.0,2585780000.0,161.8,39223.0,565.85,0.9216139999999999,0.078386,326.70099999999996,0.09635189999999999,0.221804,39222.5,0.286262,8.44511e-05,177.80200000000002,0.000104016,4.6115699999999996e-05,10.4616,2.6975500000000003e-05,709283.0,4729090.0,963397.0,183.12900000000002,1521.77,385.594,217702000.0,2158330000.0,209746000.0,109924.0,989234.0,83747.1
2027-01-31,3775.0,0.0,2008.01,6504020.0,1843.28,6459710.0,1132940.0,2620170000.0,164.731,44309.0,614.63,0.917963,0.08203669999999999,328.26,0.05027519999999999,0.224129,44308.5,0.289125,8.11195e-05,181.023,9.98666e-05,4.4404e-05,11.0468,2.59231e-05,714437.0,4771010.0,974265.0,182.685,1457.66,385.24199999999996,220788000.0,2187270000.0,212110000.0,109387.0,1051680.0,83921.3
2027-02-28,3803.0,0.0,2015.98,6560290.0,1851.59,6511370.0,1203420.0,2652910000.0,164.385,48919.8,649.94,0.918459,0.0815411,327.87199999999996,-0.013831,0.22620900000000002,48919.3,0.29169,8.24133e-05,180.643,0.000101859,4.4266000000000006e-05,11.0313,2.60084e-05,719138.0,4808060.0,984168.0,186.17700000000002,1456.9,391.63699999999994,223624000.0,2215020000.0,214269000.0,113307.0,1123710.0,85421.9
2027-03-31,3834.0,0.0,2026.61,6622940.0,1866.66,6568990.0,1265120.0,2691310000.0,159.95,53949.2,677.745,0.921075,0.078925,327.252,-0.0200225,0.22855999999999999,53948.7,0.2946,8.41599e-05,175.769,0.000104277,4.47228e-05,10.6903,2.64215e-05,724424.0,4849300.0,995264.0,188.18099999999998,1468.43,394.666,226887000.0,2247740000.0,216690000.0,117721.0,1186310.0,86208.8
2027-04-30,3864.0,0.0,2075.43,6684400.0,1918.55,6625710.0,1312910.0,2730060000.0,156.88299999999998,58690.0,684.325,0.924409,0.0755907,325.992,-0.042001300000000005,0.23090100000000002,58689.5,0.29751,8.744159999999999e-05,172.399,0.000109095,4.56498e-05,10.232999999999999,2.6976700000000002e-05,729605.0,4889940.0,1006160.0,191.549,1512.34,404.406,230183000.0,2280810000.0,219073000.0,123631.0,1230640.0,88484.3
2027-05-31,3895.0,0.0,2131.35,6749700.0,1975.47,6686180.0,1326240.0,2771090000.0,155.876,63527.8,671.3539999999999,0.9268649999999999,0.07313510000000001,324.751,-0.040008499999999995,0.23341900000000002,63527.3,0.300663,9.06449e-05,171.292,0.000113731,4.6736499999999995e-05,9.87143,2.7540700000000002e-05,735049.0,4933420.0,1017710.0,193.949,1563.94,412.958,233758000.0,2315730000.0,221601000.0,129149.0,1237830.0,90424.6
2027-06-30,3925.0,0.0,2166.24,6814300.0,2007.03,6746050.0,1301910.0,2810580000.0,159.209,68247.5,648.674,0.9265040000000001,0.07349560000000001,324.195,-0.0185618,0.235921,68246.9,0.303805,9.21247e-05,174.955,0.000115747,4.74568e-05,9.88132,2.78373e-05,740353.0,4976650.0,1029040.0,194.123,1595.61,415.79900000000004,237342000.0,2349150000.0,224083000.0,132637.0,1206970.0,91064.9
2027-07-31,3956.0,0.0,2172.33,6881570.0,2002.65,6808240.0,1254920.0,2850170000.0,169.678,73325.9,626.63,0.921891,0.0781087,324.425,0.00742463,0.23851399999999998,73325.4,0.30706,9.15295e-05,186.459,0.000114893,4.80493e-05,10.459000000000001,2.77567e-05,745782.0,5021720.0,1040740.0,190.49099999999999,1596.29,413.92699999999996,241098000.0,2382430000.0,226645000.0,133135.0,1155240.0,90657.1
2027-08-31,3987.0,0.0,2161.14,6948810.0,1969.01,6869890.0,1188190.0,2888070000.0,192.12099999999998,78919.5,603.441,0.9111020000000001,0.088898,325.666,0.040041,0.24105900000000002,78919.0,0.310254,8.84637e-05,211.12099999999998,0.00011085799999999999,4.7519200000000004e-05,11.8729,2.70033e-05,751094.0,5066410.0,1052380.0,186.16400000000002,1567.05,410.534,244828000.0,2414050000.0,229195000.0,130862.0,1084900.0,89934.7
2027-09-30,4017.0,0.0,2095.24,7012690.0,1868.7,6927480.0,1070730.0,2921890000.0,226.53799999999998,85205.4,572.979,0.8918799999999999,0.10812000000000001,329.089,0.114099,0.243365,85204.9,0.313126,8.0376e-05,248.942,9.935110000000001e-05,4.50706e-05,14.3662,2.53905e-05,756068.0,5108080.0,1063340.0,178.334,1483.89,391.293,248299000.0,2442000000.0,231597000.0,123218.0,967587.0,85817.5
2027-10-31,4048.0,0.0,2055.18,7077450.0,1798.83,6984620.0,1010650.0,2954120000.0,256.346,92830.6,561.835,0.875268,0.124732,332.155,0.0989006,0.24554499999999999,92830.0,0.315812,7.37312e-05,281.699,9.024139999999999e-05,4.2263000000000005e-05,16.5297,2.37617e-05,761066.0,5149270.0,1074280.0,174.458,1422.5,379.777,251714000.0,2468410000.0,234002000.0,117870.0,909146.0,83585.0
2027-11-30,4078.0,0.0,1965.31,7137660.0,1700.29,7036970.0,989713.0,2983980000.0,265.029,100689.0,582.086,0.8651469999999999,0.134853,335.73900000000003,0.119469,0.247446,100688.0,0.318121,6.6393e-05,291.241,8.01288e-05,3.92501e-05,17.9097,2.19912e-05,765748.0,5186810.0,1084410.0,169.153,1334.93,364.36699999999996,254835000.0,2492910000.0,236236000.0,111570.0,895521.0,80505.9
2027-12-31,4109.0,0.0,2559.27,7215120.0,2221.61,7104140.0,1411440.0,3025040000.0,337.656,110984.0,635.3240000000001,0.868065,0.131935,322.03700000000003,-0.44201,0.250056,110983.0,0.32153899999999996,9.81331e-05,371.051,0.000129409,4.50007e-05,17.6581,2.6248699999999998e-05,771730.0,5234410.0,1098000.0,218.07,1730.25,493.01199999999994,258956000.0,2526850000.0,239230000.0,151747.0,1290500.0,108787.0
2028-01-31,4140.0,0.0,2524.85,7294010.0,2196.39,7172670.0,1500370.0,3070360000.0,328.457,121339.0,683.1080000000001,0.8699100000000001,0.13009,321.067,-0.0312726,0.252865,121338.0,0.32524200000000003,0.000100608,360.941,0.00013253,4.60501e-05,17.4534,2.71548e-05,777891.0,5282940.0,1111840.0,218.475,1707.09,488.05300000000005,263273000.0,2564800000.0,242286000.0,154140.0,1386810.0,107810.0
2028-02-29,4169.0,0.0,2494.23,7366600.0,2182.11,7236000.0,1565020.0,3114750000.0,312.117,130600.0,717.205,0.874864,0.125136,320.118,-0.0327212,0.25554899999999997,130599.0,0.328771,0.000103095,342.986,0.000135488,4.72286e-05,16.8177,2.80408e-05,783647.0,5327730.0,1124620.0,218.28900000000002,1696.45,483.18300000000005,267374000.0,2602260000.0,245110000.0,157204.0,1455880.0,106723.0
2028-03-31,4200.0,0.0,2496.79,7443900.0,2199.6,7303880.0,1620800.0,3164270000.0,297.192,140016.0,736.8610000000001,0.88097,0.11903,318.61,-0.0486519,0.258517,140015.0,0.332671,0.000107136,326.584,0.000140729,4.90262e-05,15.9914,2.91399e-05,789809.0,5375830.0,1138240.0,218.52700000000002,1715.67,482.94300000000004,271886000.0,2644270000.0,248118000.0,162396.0,1512090.0,106608.0
2028-04-30,4230.0,0.0,2714.14,7523440.0,2405.96,7374200.0,1770510.0,3216230000.0,308.178,149238.0,735.8860000000001,0.8864540000000001,0.11354600000000001,312.367,-0.208117,0.261753,149238.0,0.33699,0.000124502,338.657,0.00016689599999999998,5.3375200000000004e-05,15.2121,3.19073e-05,796073.0,5425860.0,1152270.0,233.25799999999998,1887.58,523.066,276681000.0,2688330000.0,251213000.0,181835.0,1648330.0,115452.0
2028-05-31,4261.0,0.0,2730.0,7607980.0,2424.12,7449250.0,1740090.0,3270790000.0,305.884,158728.0,717.825,0.8879549999999999,0.112045,311.384,-0.031707799999999994,0.265327,158727.0,0.34177399999999997,0.000127585,336.13599999999997,0.000170354,5.48983e-05,14.945,3.2858600000000004e-05,802651.0,5479630.0,1166980.0,232.40200000000002,1913.02,518.446,281876000.0,2734460000.0,254458000.0,185135.0,1612790.0,114260.0
2028-06-30,4291.0,0.0,2730.0,7689880.0,2415.06,7521850.0,1691270.0,3322190000.0,314.941,168027.0,700.3,0.8846370000000001,0.11536300000000001,311.325,-0.00195007,0.26881900000000003,168027.0,0.346423,0.000128052,346.088,0.000170028,5.5534799999999996e-05,15.3383,3.31399e-05,808967.0,5531840.0,1181040.0,230.58,1910.27,513.059,286943000.0,2777690000.0,257555000.0,185758.0,1559880.0,112894.0
2028-07-31,4322.0,0.0,2730.0,7774510.0,2391.54,7596380.0,1626620.0,3373570000.0,338.465,178133.0,680.1569999999999,0.87602,0.12397999999999999,311.689,0.011745299999999998,0.27243,178132.0,0.351194,0.000127964,371.939,0.000168055,5.6104200000000004e-05,16.4295,3.30775e-05,815439.0,5585500.0,1195440.0,228.084,1891.91,508.064,292157000.0,2820690000.0,260721000.0,183365.0,1492470.0,111657.0
2028-08-31,4353.0,0.0,2722.82,7859120.0,2340.77,7669840.0,1538820.0,3422730000.0,382.05300000000005,189277.0,657.4010000000001,0.859685,0.140315,313.028,0.0431952,0.276033,189276.0,0.355867,0.000126873,419.838,0.000162216,5.63964e-05,18.5365,3.22998e-05,821833.0,5638300.0,1209710.0,224.967,1845.08,502.219,297258000.0,2861610000.0,263855000.0,177750.0,1403010.0,110252.0
2028-09-30,4383.0,0.0,2702.4,7940510.0,2256.05,7738770.0,1426080.0,3467100000.0,446.34,201742.0,632.114,0.834835,0.165165,315.91900000000004,0.096347,0.279443,201741.0,0.360131,0.000122979,490.48400000000004,0.00015021,5.57179e-05,21.7064,3.06976e-05,827915.0,5687610.0,1223250.0,220.717,1769.14,489.32199999999995,301994000.0,2898280000.0,266825000.0,169457.0,1290320.0,107345.0
2028-10-31,4414.0,0.0,2730.0,8024890.0,2228.66,7808260.0,1404250.0,3510730000.0,501.345,216628.0,630.0880000000001,0.816357,0.183643,317.601,0.0542622,0.282948,216628.0,0.364274,0.00012615399999999999,550.928,0.000144203,5.57366e-05,24.127,2.94164e-05,834210.0,5736980.0,1237070.0,226.34,1732.52,490.214,306730000.0,2934140000.0,269859000.0,166556.0,1268910.0,107664.0
2028-11-30,4444.0,0.0,2730.0,8106790.0,2214.0,7874820.0,1459040.0,3553590000.0,515.998,231966.0,659.005,0.81099,0.18900999999999998,318.357,0.0251984,0.28653,231965.0,0.368165,0.000136895,567.03,0.00014189200000000002,5.9199399999999994e-05,24.9247,2.87357e-05,840465.0,5783870.0,1250490.0,231.243,1707.94,493.784,311252000.0,2969520000.0,272811000.0,165372.0,1329310.0,108657.0
2028-12-31,4475.0,0.0,2730.0,8191420.0,2212.39,7943410.0,1550370.0,3600300000.0,517.611,248009.0,700.7689999999999,0.810399,0.189601,318.385,0.000921434,0.290697,248008.0,0.37217,0.000157615,568.804,0.000142311,6.71652e-05,25.098000000000003,2.85192e-05,847044.0,5831870.0,1264500.0,234.667,1697.53,498.999,315929000.0,3008480000.0,275896000.0,166397.0,1427290.0,110017.0
2029-01-31,4506.0,0.0,2730.0,8276050.0,2218.12,8012040.0,1654660.0,3650110000.0,511.879,264005.0,745.972,0.812499,0.187501,317.76,-0.0201652,0.295598,264005.0,0.376216,0.00019094,562.504,0.000145202,8.01497e-05,24.9426,2.86633e-05,853713.0,5879650.0,1278680.0,238.22799999999998,1692.69,506.579,320663000.0,3050420000.0,279025000.0,169728.0,1536700.0,111877.0
2029-02-28,4534.0,0.0,2730.0,8352490.0,2235.51,8074400.0,1740600.0,3697750000.0,494.495,278086.0,778.6139999999999,0.818866,0.181134,316.52299999999997,-0.0442025,0.301053,278085.0,0.379984,0.00023491900000000002,543.4,0.000150187,9.75361e-05,24.1804,2.9340900000000002e-05,859823.0,5922910.0,1291670.0,240.85299999999998,1703.88,511.86800000000005,325055000.0,3090800000.0,281896000.0,174721.0,1624850.0,113175.0
2029-03-31,4565.0,0.0,2730.0,8437120.0,2255.55,8144050.0,1798380.0,3752800000.0,474.452,293069.0,797.313,0.8262079999999999,0.173792,315.21299999999997,-0.0422324,0.30861,293068.0,0.384302,0.000298556,521.376,0.000155285,0.00012379,23.2197,3.02454e-05,866630.0,5971280.0,1306140.0,241.179,1724.03,513.4159999999999,330075000.0,3137630000.0,285097000.0,180737.0,1681880.0,113620.0
2029-04-30,4595.0,0.0,2730.0,8519020.0,2264.99,8211900.0,1796860.0,3806850000.0,465.01300000000003,307125.0,793.318,0.829666,0.17033399999999999,314.626,-0.019575,0.317846,307124.0,0.38858000000000004,0.000373081,511.00300000000004,0.00015738700000000002,0.000156052,22.7147,3.07837e-05,873187.0,6018580.0,1320130.0,239.075,1738.65,511.267,335077000.0,3183580000.0,288193000.0,185020.0,1676400.0,113145.0
2029-05-31,4626.0,0.0,2730.0,8603650.0,2261.04,8282080.0,1756600.0,3861920000.0,468.962,321570.0,776.898,0.828219,0.171781,314.735,0.00350952,0.329762,321569.0,0.393014,0.00046429800000000003,515.342,0.000156727,0.000196925,22.8429,3.084e-05,879881.0,6067690.0,1334510.0,235.773,1740.69,508.19199999999995,340341000.0,3230200000.0,291374000.0,187664.0,1630260.0,112406.0
2029-06-30,4656.0,0.0,2730.0,8685550.0,2244.1,8349660.0,1704920.0,3913780000.0,485.9,335889.0,759.7330000000001,0.8220149999999999,0.177985,315.202,0.0155701,0.344055,335888.0,0.397264,0.0005732959999999999,533.955,0.00015465700000000002,0.00024662,23.5911,3.0676199999999996e-05,886267.0,6115070.0,1348320.0,232.46099999999998,1729.43,504.157,345484000.0,3273860000.0,294429000.0,188683.0,1573380.0,111469.0
2029-07-31,4687.0,0.0,2730.0,8770180.0,2211.52,8418740.0,1641600.0,3965600000.0,518.4780000000001,351436.0,742.296,0.810081,0.189919,315.97700000000003,0.0250136,0.362318,351435.0,0.401582,0.000719748,569.755,0.00015141200000000002,0.000315772,25.0675,3.03321e-05,892763.0,6163510.0,1362470.0,227.93200000000002,1703.13,499.18199999999996,350796000.0,3317250000.0,297557000.0,187436.0,1506180.0,110346.0
2029-08-31,4718.0,0.0,2730.0,8854810.0,2156.51,8486480.0,1562250.0,4015300000.0,573.491,368327.0,724.433,0.78993,0.21006999999999998,317.501,0.049152999999999995,0.385475,368326.0,0.405773,0.000928625,630.2090000000001,0.000145378,0.000416776,27.5847,2.9515199999999998e-05,899118.0,6210900.0,1376460.0,222.81,1654.43,492.55400000000003,356034000.0,3358620000.0,300650000.0,183701.0,1424190.0,108862.0
2029-09-30,4748.0,0.0,2730.0,8936710.0,2083.54,8550040.0,1470930.0,4060720000.0,646.4630000000001,386665.0,705.9789999999999,0.7632,0.2368,319.858,0.0785685,0.41595299999999996,386665.0,0.40961400000000003,0.001302,710.3969999999999,0.00013639299999999998,0.000597719,30.8907,2.8270500000000003e-05,905128.0,6255150.0,1389770.0,217.827,1589.32,482.45599999999996,360976000.0,3396150000.0,303591000.0,178559.0,1331190.0,106664.0
2029-10-31,4779.0,0.0,2730.0,9021340.0,2031.3,8613640.0,1446540.0,4105620000.0,698.7,407704.0,712.125,0.744066,0.255934,322.108,0.07258560000000001,0.46208599999999994,407704.0,0.41333100000000006,0.00196575,767.801,0.000128427,0.000891329,33.3339,2.6974899999999998e-05,911274.0,6299100.0,1403260.0,220.53900000000002,1535.56,476.097,365955000.0,3433090000.0,306576000.0,175156.0,1309040.0,105408.0
2029-11-30,4809.0,0.0,2730.0,9103240.0,2016.33,8674270.0,1502350.0,4149740000.0,713.6669999999999,428966.0,745.09,0.738583,0.261417,323.27099999999996,0.0387624,0.528933,428965.0,0.416775,0.00289075,784.247,0.000124871,0.00127949,34.1593,2.61116e-05,917381.0,6340620.0,1416270.0,225.92700000000002,1511.6,478.222,370707000.0,3469580000.0,309460000.0,173630.0,1371210.0,106089.0
2029-12-31,4840.0,0.0,2730.0,9187870.0,2014.28,8736720.0,1592950.0,4197810000.0,715.716,451147.0,790.825,0.737833,0.262167,323.776,0.0162915,0.628363,451146.0,0.42027600000000004,0.00406301,786.497,0.000123758,0.00177228,34.3946,2.55667e-05,923809.0,6383060.0,1429850.0,229.25,1500.19,484.059,375613000.0,3509720000.0,312475000.0,174410.0,1468470.0,107615.0
